bioproject_accession	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	Library	biosample_accession
PRJNA518082	oro160415	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160415_L001_R1_001.fastq.gz	oro160415_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160416	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160416_L001_R1_001.fastq.gz	oro160416_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160417	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160417_L001_R1_001.fastq.gz	oro160417_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160418	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160418_L001_R1_001.fastq.gz	oro160418_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160419	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160419_L001_R1_001.fastq.gz	oro160419_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160420	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160420_L001_R1_001.fastq.gz	oro160420_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160421	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160421_L001_R1_001.fastq.gz	oro160421_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160422	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160422_L001_R1_001.fastq.gz	oro160422_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160423	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160423_L001_R1_001.fastq.gz	oro160423_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160424	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160424_L001_R1_001.fastq.gz	oro160424_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160425	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160425_L001_R1_001.fastq.gz	oro160425_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160426	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160426_L001_R1_001.fastq.gz	oro160426_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160427	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160427_L001_R1_001.fastq.gz	oro160427_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160428	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160428_L001_R1_001.fastq.gz	oro160428_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160429	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160429_L001_R1_001.fastq.gz	oro160429_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160430	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160430_L001_R1_001.fastq.gz	oro160430_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160431	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160431_L001_R1_001.fastq.gz	oro160431_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160434	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160434_L001_R1_001.fastq.gz	oro160434_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160435	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160435_L001_R1_001.fastq.gz	oro160435_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160436	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160436_L001_R1_001.fastq.gz	oro160436_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160437	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160437_L001_R1_001.fastq.gz	oro160437_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160438	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160438_L001_R1_001.fastq.gz	oro160438_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160439	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160439_L001_R1_001.fastq.gz	oro160439_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160440	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160440_L001_R1_001.fastq.gz	oro160440_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160441	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160441_L001_R1_001.fastq.gz	oro160441_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160442	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160442_L001_R1_001.fastq.gz	oro160442_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160443	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160443_L001_R1_001.fastq.gz	oro160443_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160444	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160444_L001_R1_001.fastq.gz	oro160444_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160445	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160445_L001_R1_001.fastq.gz	oro160445_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160446	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160446_L001_R1_001.fastq.gz	oro160446_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160447	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160447_L001_R1_001.fastq.gz	oro160447_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160448	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160448_L001_R1_001.fastq.gz	oro160448_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160449	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160449_L001_R1_001.fastq.gz	oro160449_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160450	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160450_L001_R1_001.fastq.gz	oro160450_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160451	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160451_L001_R1_001.fastq.gz	oro160451_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160452	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160452_L001_R1_001.fastq.gz	oro160452_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160453	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160453_L001_R1_001.fastq.gz	oro160453_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160454	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160454_L001_R1_001.fastq.gz	oro160454_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160455	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160455_L001_R1_001.fastq.gz	oro160455_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160456	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160456_L001_R1_001.fastq.gz	oro160456_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160458	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160458_L001_R1_001.fastq.gz	oro160458_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160459	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160459_L001_R1_001.fastq.gz	oro160459_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160460	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160460_L001_R1_001.fastq.gz	oro160460_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160461	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160461_L001_R1_001.fastq.gz	oro160461_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160462	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160462_L001_R1_001.fastq.gz	oro160462_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160463	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160463_L001_R1_001.fastq.gz	oro160463_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160464	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160464_L001_R1_001.fastq.gz	oro160464_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160466	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160466_L001_R1_001.fastq.gz	oro160466_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160467	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160467_L001_R1_001.fastq.gz	oro160467_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160469	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160469_L001_R1_001.fastq.gz	oro160469_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160470	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160470_L001_R1_001.fastq.gz	oro160470_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160471	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160471_L001_R1_001.fastq.gz	oro160471_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160472	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160472_L001_R1_001.fastq.gz	oro160472_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160473	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160473_L001_R1_001.fastq.gz	oro160473_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160474	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160474_L001_R1_001.fastq.gz	oro160474_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160475	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160475_L001_R1_001.fastq.gz	oro160475_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160476	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160476_L001_R1_001.fastq.gz	oro160476_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160477	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160477_L001_R1_001.fastq.gz	oro160477_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160478	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160478_L001_R1_001.fastq.gz	oro160478_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160480	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160480_L001_R1_001.fastq.gz	oro160480_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160484	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160484_L001_R1_001.fastq.gz	oro160484_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160485	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160485_L001_R1_001.fastq.gz	oro160485_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160486	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160486_L001_R1_001.fastq.gz	oro160486_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160487	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160487_L001_R1_001.fastq.gz	oro160487_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160488	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160488_L001_R1_001.fastq.gz	oro160488_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160489	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160489_L001_R1_001.fastq.gz	oro160489_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160490	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160490_L001_R1_001.fastq.gz	oro160490_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160491	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160491_L001_R1_001.fastq.gz	oro160491_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160492	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160492_L001_R1_001.fastq.gz	oro160492_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160493	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160493_L001_R1_001.fastq.gz	oro160493_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160494	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160494_L001_R1_001.fastq.gz	oro160494_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160495	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160495_L001_R1_001.fastq.gz	oro160495_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160497	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160497_L001_R1_001.fastq.gz	oro160497_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160498	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160498_L001_R1_001.fastq.gz	oro160498_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160499	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160499_L001_R1_001.fastq.gz	oro160499_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160500	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160500_L001_R1_001.fastq.gz	oro160500_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160501	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160501_L001_R1_001.fastq.gz	oro160501_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160502	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160502_L001_R1_001.fastq.gz	oro160502_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160503	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160503_L001_R1_001.fastq.gz	oro160503_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160505	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160505_L001_R1_001.fastq.gz	oro160505_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160506	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160506_L001_R1_001.fastq.gz	oro160506_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160507	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160507_L001_R1_001.fastq.gz	oro160507_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160508	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160508_L001_R1_001.fastq.gz	oro160508_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160509	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160509_L001_R1_001.fastq.gz	oro160509_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160510	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160510_L001_R1_001.fastq.gz	oro160510_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160511	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160511_L001_R1_001.fastq.gz	oro160511_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160512	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160512_L001_R1_001.fastq.gz	oro160512_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160513	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160513_L001_R1_001.fastq.gz	oro160513_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160514	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160514_L001_R1_001.fastq.gz	oro160514_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160515	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160515_L001_R1_001.fastq.gz	oro160515_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160516	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160516_L001_R1_001.fastq.gz	oro160516_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160517	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160517_L001_R1_001.fastq.gz	oro160517_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160518	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160518_L001_R1_001.fastq.gz	oro160518_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160519	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160519_L001_R1_001.fastq.gz	oro160519_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160520	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160520_L001_R1_001.fastq.gz	oro160520_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160521	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160521_L001_R1_001.fastq.gz	oro160521_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160522	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160522_L001_R1_001.fastq.gz	oro160522_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160523	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160523_L001_R1_001.fastq.gz	oro160523_L001_R2_001.fastq.gz	libB	SUB5131058
PRJNA518082	oro160524	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro160524_L001_R1_001.fastq.gz	oro160524_L001_R2_001.fastq.gz	libB	SUB5131058
